"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CH","2025-06-17","90.4","-1.33","4.78","Woo, Bryan",647351,693433,,"foul",,,,,4,"Abraham Toro grounds out, second baseman Cole Young to first baseman Rowdy Tellez.","R","L","R","SEA","BOS","S",,,0,1,2025,"-1.46","0.05","-0.8","2.53",,,,1,6,"Top",,,,,,,4.475592440058394,-131.6419556609259,0.20665722011973708,-17.978609851498092,27.496846675449774,-31.868293539712674,"3.24","1.56",217,"74.7",42,"91",1701,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.93",,,,,,,,46,2,"Changeup",8,0,0,8,0,8,0,8,"Standard","Standard",245,"0","-0.057","65.2","6.7",,"0.057","88.0",8,-8,"0.996","0.004",25,28,25,29,3,2,6,1,,1,"2.73","1.46","-1.46","17.9",-7.8125416884878724,20.161109245418128,30.491096506367025,48.064518205647516,18.280639933123133
"FF","2025-06-17","93.9","-1.42","4.81","Woo, Bryan",647351,693433,,"called_strike",,,,,3,"Abraham Toro grounds out, second baseman Cole Young to first baseman Rowdy Tellez.","R","L","R","SEA","BOS","S",,,0,0,2025,"-0.89","1.35","0.41","2.84",,,,1,6,"Top",,,,,,,6.735637731666367,-136.55334240933783,-2.3710959344405325,-12.608060910701209,30.132008608432145,-15.001760722517583,"3.32","1.56",,,,"94.3",2314,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.91",,,,,,,,46,1,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Standard","Standard",230,"0","-0.037",,,,"0.037",,8,-8,"0.996","0.004",25,28,25,29,3,2,6,1,,1,"1.24","0.89","-0.89","20.5",,,,,
"CH","2025-06-17","89.9","-1.33","4.74","Woo, Bryan",680776,693433,"field_out","hit_into_play",,,,,8,"Jarren Duran grounds out to first baseman Rowdy Tellez.","R","L","R","SEA","BOS","X",3,"ground_ball",0,1,2025,"-1.46","0.31","-0.25","1.69",,,,0,6,"Top",156.58,165.78,,,,,5.81639188423589,-130.88733735855928,-2.263026345679461,-17.982309759554948,27.164325451541647,-28.339088054160538,"3.53","1.68",2,"82",-35,"90.5",1713,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.91",0.054,0.062,"0",1,0,0,2,45,2,"Changeup",8,0,0,8,0,8,0,8,"Standard","Standard",245,"0.002","-0.217","78.3","8.2",0.064,"0.217","88.0",8,-8,"0.994","0.006",25,28,25,29,3,2,6,1,,1,"2.5","1.46","-1.46","20.0",5.780681393266711,-9.182359719263113,25.74541580898947,41.70325237144796,36.31930240599695
"FF","2025-06-17","94.3","-1.64","4.77","Woo, Bryan",680776,693433,,"called_strike",,,,,2,"Jarren Duran grounds out to first baseman Rowdy Tellez.","R","L","R","SEA","BOS","S",,,0,0,2025,"-1.02","1.15","0.26","3.28",,,,0,6,"Top",,,,,,,7.224692488688023,-137.2331779492179,-0.7524855790651194,-14.454572030366698,30.771494690902614,-17.67317472460409,"3.64","1.68",,,,"94.7",2341,"6.5",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.96",,,,,,,,45,1,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Standard","Standard",226,"0","-0.037",,,,"0.037",,8,-8,"0.994","0.006",25,28,25,29,3,2,6,1,,1,"1.41","1.02","-1.02","18.9",,,,,
"SI","2025-06-17","95","-1.46","4.81","Woo, Bryan",678882,693433,"field_out","hit_into_play",,,,,1,"Ceddanne Rafaela flies out to right fielder Dominic Canzone.","R","R","R","SEA","BOS","X",9,"fly_ball",0,0,2025,"-1.38","0.41","-0.47","3.05",,691785,666152,2,5,"Top",200.47,125.55,,,,,5.727958172674708,-138.28878523513217,0.1326311175800292,-18.978203259966097,31.027763333104723,-27.196559660913675,"3.56","1.67",260,"82",39,"95.6",2317,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.86",0.009,0.008,"0",1,0,0,3,41,1,"Sinker",8,0,0,8,0,8,0,8,"Standard","Standard",227,"0.005","-0.279","70.8","6.6",0.012,"0.279","88.0",8,-8,"0.99","0.01",25,24,25,25,2,1,6,1,,,"2.12","1.38","1.38","20.1",-0.19373752111727374,9.181401291686463,29.114133912353516,29.214224478220565,23.533015481837175
"FF","2025-06-17","95.1","-1.47","4.74","Woo, Bryan",608701,693433,"strikeout","swinging_strike",,,,,4,"Rob Refsnyder strikes out swinging.","R","R","R","SEA","BOS","S",2,,2,2,2025,"-0.92","1.15","-0.46","2.46",,691785,666152,1,5,"Top",,,,,,,4.728453406408455,-138.50089968227897,-2.9537304346705433,-12.835235208441253,29.867631977426356,-16.892597726717447,"3.51","1.6",,,,"95.6",2302,"6.5",777473,663728,642133,702284,810938,641487,668227,677594,686527,"54.03",,0,"0",1,0,0,,40,7,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Standard","Standard",234,"0.006","-0.212","73.8","6.9",,"0.212",,8,-8,"0.984","0.016",25,34,25,34,2,1,6,2,,,"1.36","0.92","0.92","17.2",9.419011141032232,10.160698347737895,42.05450209582775,33.345463378466555,22.618159583325497
"ST","2025-06-17","85.4","-1.45","4.7","Woo, Bryan",608701,693433,,"ball",,,,,14,"Rob Refsnyder strikes out swinging.","R","R","R","SEA","BOS","B",,,1,2,2025,"1.4","-0.05","0.74","1.47",,691785,666152,1,5,"Top",,,,,,,2.3325435960261025,-124.36124677966504,-1.186802670986162,13.957880503698318,26.670304611329822,-32.63302481851435,"3.55","1.63",,,,"85.6",2575,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.95",,,,,,,,40,6,"Sweeper",8,0,0,8,0,8,0,8,"Standard","Standard",79,"0","0.035",,,,"-0.035",,8,-8,"0.984","0.016",25,34,25,34,2,1,6,2,,,"3.19","-1.4","-1.4","21.7",,,,,
"SI","2025-06-17","95.7","-1.25","4.82","Woo, Bryan",608701,693433,,"foul",,,,,5,"Rob Refsnyder strikes out swinging.","R","R","R","SEA","BOS","S",,,1,2,2025,"-1.64","0.3","0.24","2.24",,691785,666152,1,5,"Top",,,,,,,7.670454134580039,-139.09251816514336,-1.8512349742516934,-23.068339898485732,32.72032903729565,-28.107577413754992,"3.51","1.6",228,"80.8",52,"96",2384,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.88",,,,,,,,40,5,"Sinker",8,0,0,8,0,8,0,8,"Standard","Standard",227,"0","0","72.2","7.2",,"0","88.0",8,-8,"0.984","0.016",25,34,25,34,2,1,6,2,,,"2.21","1.64","1.64","22.7",1.7274325236584946,10.323187249066807,36.15412359346921,40.96348419347667,22.349158517342115
"SI","2025-06-17","95.6","-1.55","4.76","Woo, Bryan",608701,693433,,"foul",,,,,4,"Rob Refsnyder strikes out swinging.","R","R","R","SEA","BOS","S",,,1,2,2025,"-1.32","0.32","-0.7","2.41",,691785,666152,1,5,"Top",,,,,,,5.252599866238712,-139.16790285817734,-1.3039452107909486,-18.390917642196875,31.210140825094694,-27.90187002270532,"3.51","1.6",209,"70.7",28,"96.1",2253,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.93",,,,,,,,40,4,"Sinker",8,0,0,8,0,8,0,8,"Standard","Standard",233,"0","0","69.0","6.4",,"0","88.0",8,-8,"0.984","0.016",25,34,25,34,2,1,6,2,,,"2.17","1.32","1.32","16.6",-2.1924983591092357,15.931370808504697,42.56705163895343,30.54261114558129,18.73737474268662
"FF","2025-06-17","96","-1.51","4.72","Woo, Bryan",608701,693433,,"ball",,,,,11,"Rob Refsnyder strikes out swinging.","R","R","R","SEA","BOS","B",,,0,2,2025,"-0.75","1.35","-0.66","4.31",,691785,666152,1,5,"Top",,,,,,,3.98049775061531,-139.79524635239227,1.4923595790468978,-10.789265011123383,33.29414855897516,-15.178102888090814,"3.51","1.6",,,,"96.4",2352,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.92",,,,,,,,40,3,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Standard","Standard",240,"0","0.022",,,,"-0.022",,8,-8,"0.984","0.016",25,34,25,34,2,1,6,2,,,"1.13","0.75","0.75","18.1",,,,,
"SI","2025-06-17","95.2","-1.18","4.69","Woo, Bryan",608701,693433,,"foul",,,,,8,"Rob Refsnyder strikes out swinging.","R","R","R","SEA","BOS","S",,,0,1,2025,"-1.49","0.36","0.1","1.82",,691785,666152,1,5,"Top",,,,,,,6.7546536426260335,-138.53058622330053,-2.723880415013322,-20.72203821785149,30.94708370547458,-27.117787696882914,"3.51","1.6",215,"76.7",23,"95.9",2421,"6.7",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.83",,,,,,,,40,2,"Sinker",8,0,0,8,0,8,0,8,"Standard","Standard",234,"0","-0.048","74.5","7.6",,"0.048","88.0",8,-8,"0.984","0.016",25,34,25,34,2,1,6,2,,,"2.15","1.49","1.49","17.8",6.340886075951306,4.546099377282448,41.03745769064062,39.669470845179646,25.131003486943083
"FF","2025-06-17","96","-1.57","4.78","Woo, Bryan",608701,693433,,"called_strike",,,,,9,"Rob Refsnyder strikes out swinging.","R","R","R","SEA","BOS","S",,,0,0,2025,"-0.98","1.26","0.68","2.15",,691785,666152,1,5,"Top",,,,,,,8.255179621020833,-139.64900592819527,-4.259829378462305,-14.701228243337571,30.57802547245948,-14.889175692012076,"3.56","1.6",,,,"96.8",2519,"6.7",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.81",,,,,,,,40,1,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Standard","Standard",228,"0","-0.039",,,,"0.039",,8,-8,"0.984","0.016",25,34,25,34,2,1,6,2,,,"1.21","0.98","0.98","18.5",,,,,
"SI","2025-06-17","93.9","-1.45","4.73","Woo, Bryan",666152,693433,"walk","ball",,,,,11,"David Hamilton walks. Marcelo Mayer to 2nd.","R","L","R","SEA","BOS","B",,,3,1,2025,"-1.52","0.21","-0.83","2.38",,,691785,1,5,"Top",,,,,,,4.999855723304885,-136.7541369544103,-0.8191604563044704,-20.17038124248219,29.878961241737052,-29.594614967307624,"3.27","1.45",,,,"94.6",2333,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.86",,0.693481,"0.7",1,0,0,,39,5,"Sinker",8,0,0,8,0,8,0,8,"Standard","Standard",234,"-0.006","0.167",,,,"-0.167",,8,-8,"0.99","0.01",25,27,25,28,2,1,6,1,,1,"2.37","1.52","-1.52","17.2",,,,,
"FF","2025-06-17","94.4","-1.4","4.75","Woo, Bryan",666152,693433,,"ball",,,,,11,"David Hamilton walks. Marcelo Mayer to 2nd.","R","L","R","SEA","BOS","B",,,2,1,2025,"-0.9","1.35","-1.71","4.14",,,691785,1,5,"Top",,,,,,,1.203728123287601,-137.52275304016115,1.10281934056894,-11.70023111127701,30.93945565125905,-15.565234958479394,"3.33","1.45",,,,"94.8",2354,"6.5",777473,663728,642133,702284,810938,641487,668227,677594,686527,"54.02",,,,,,,,39,4,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Standard","Standard",232,"0","0.112",,,,"-0.112",,8,-8,"0.99","0.01",25,27,25,28,2,1,6,1,,1,"1.21","0.9","-0.9","18.6",,,,,
"SI","2025-06-17","94.1","-1.49","4.72","Woo, Bryan",666152,693433,,"called_strike",,,,,1,"David Hamilton walks. Marcelo Mayer to 2nd.","R","L","R","SEA","BOS","S",,,2,0,2025,"-1.41","0.37","-0.69","2.7",,,691785,1,5,"Top",,,,,,,5.244560325090771,-137.0613635055059,-0.3865631532924362,-18.889170539738032,28.530219588805643,-27.629648034475505,"3.24","1.45",,,,"95.2",2277,"6.7",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.76",,,,,,,,39,3,"Sinker",8,0,0,8,0,8,0,8,"Standard","Standard",225,"0","-0.057",,,,"0.057",,8,-8,"0.99","0.01",25,27,25,28,2,1,6,1,,1,"2.19","1.41","-1.41","19.3",,,,,
"SI","2025-06-17","94.9","-1.45","4.68","Woo, Bryan",666152,693433,,"ball",,,,,11,"David Hamilton walks. Marcelo Mayer to 2nd.","R","L","R","SEA","BOS","B",,,1,0,2025,"-1.49","0.28","-0.89","2.36",,,691785,1,5,"Top",,,,,,,4.854885620867863,-138.17611494732805,-1.0937161913410214,-20.236057884234718,28.565014393857428,-28.52223161013776,"3.25","1.45",,,,"95.9",2349,"6.7",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.84",,,,,,,,39,2,"Sinker",8,0,0,8,0,8,0,8,"Standard","Standard",231,"0","0.056",,,,"-0.056",,8,-8,"0.99","0.01",25,27,25,28,2,1,6,1,,1,"2.23","1.49","-1.49","16.7",,,,,
"FF","2025-06-17","94.3","-1.53","4.69","Woo, Bryan",666152,693433,,"ball",,,,,11,"David Hamilton walks. Marcelo Mayer to 2nd.","R","L","R","SEA","BOS","B",,,0,0,2025,"-0.89","1.3","-0.66","3.69",,,691785,1,5,"Top",,,,,,,4.251129492549612,-137.29642088272735,0.19512651675746173,-12.136673297304961,28.62388687172222,-15.884263991237976,"3.25","1.49",,,,"95.2",2360,"6.7",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.82",,,,,,,,39,1,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Standard","Standard",227,"0","0.036",,,,"-0.036",,8,-8,"0.99","0.01",25,27,25,28,2,1,6,1,,1,"1.25","0.89","-0.89","17.6",,,,,
"ST","2025-06-17","85.2","-1.39","4.71","Woo, Bryan",596115,693433,"field_out","hit_into_play",,,,,12,"Trevor Story pops out to first baseman Rowdy Tellez in foul territory.","R","R","R","SEA","BOS","X",3,"popup",2,2,2025,"1.07","0.43","1.11","2.63",,,691785,0,5,"Top",152.02,194.17,,,,,3.7511872274314606,-124.14131708323585,0.534636350561448,10.280824541999655,24.8309443751492,-28.00462616640612,"3.43","1.59",49,"68.1",80,"85.8",2606,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.88",0.003,0.003,"0",1,0,0,3,38,5,"Sweeper",8,0,0,8,0,8,0,8,"Standard","Standard",65,"0.005","-0.233","64.3","8.0",0.003,"0.233","88.0",8,-8,"0.985","0.015",25,32,25,33,2,1,6,1,,1,"2.7","-1.07","-1.07","19.0",15.93814894313176,-6.673055345887439,20.029793442440614,52.03040826519603,39.44655805537227
"ST","2025-06-17","82.8","-1.51","4.59","Woo, Bryan",596115,693433,,"ball",,,,,11,"Trevor Story pops out to first baseman Rowdy Tellez in foul territory.","R","R","R","SEA","BOS","B",,,1,2,2025,"1.05","0.01","-1.16","2.92",,,691785,0,5,"Top",,,,,,,-1.2595489252242664,-120.51337893750932,2.6871915428348694,10.440920029018452,24.074489383969297,-32.80381854917009,"3.5","1.59",,,,"83.1",2516,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.93",,,,,,,,38,4,"Sweeper",8,0,0,8,0,8,0,8,"Standard","Standard",74,"0","0.045",,,,"-0.045",,8,-8,"0.985","0.015",25,32,25,33,2,1,6,1,,1,"3.32","-1.05","-1.05","17.0",,,,,
"SI","2025-06-17","95.3","-1.37","4.79","Woo, Bryan",596115,693433,,"foul_tip",,,,,7,"Trevor Story pops out to first baseman Rowdy Tellez in foul territory.","R","R","R","SEA","BOS","S",,,1,1,2025,"-1.52","0.28","-0.44","1.86",,,691785,0,5,"Top",,,,,,,5.887177646509616,-138.6889302611135,-2.7303502107321265,-20.943792348340878,30.09952074734872,-28.130707117655042,"3.43","1.59",,,,"95.9",2315,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.94",,,,,,,,38,3,"Sinker",8,0,0,8,0,8,0,8,"Standard","Standard",228,"0","-0.049","74.7","7.2",,"0.049",,8,-8,"0.985","0.015",25,32,25,33,2,1,6,1,,1,"2.22","1.52","1.52","16.5",9.038223854503427,10.211235304263996,35.66412827217081,36.62939475617735,26.878577469867672
"FF","2025-06-17","95.8","-1.52","4.82","Woo, Bryan",596115,693433,,"swinging_strike",,,,,11,"Trevor Story pops out to first baseman Rowdy Tellez in foul territory.","R","R","R","SEA","BOS","S",,,1,0,2025,"-1.11","1.33","-1.14","3.39",,,691785,0,5,"Top",,,,,,,3.522709235941397,-139.41745517223367,-1.1506544067250806,-15.307676020447479,33.047155580908594,-14.852222838815052,"3.43","1.59",,,,"95.7",2580,"6.3",777473,663728,642133,702284,810938,641487,668227,677594,686527,"54.18",,,,,,,,38,2,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Standard","Standard",224,"0","-0.049","60.9","5.3",,"0.049",,8,-8,"0.985","0.015",25,32,25,33,2,1,6,1,,1,"1.16","1.11","1.11","19.0",-15.443989396219312,29.529539450598225,33.098575393057985,27.774515547813337,16.124175642731696
"SI","2025-06-17","94.2","-1.49","4.74","Woo, Bryan",596115,693433,,"ball",,,,,13,"Trevor Story pops out to first baseman Rowdy Tellez in foul territory.","R","R","R","SEA","BOS","B",,,0,0,2025,"-1.55","0.27","-1.14","1.91",,,691785,0,5,"Top",,,,,,,4.393822395577103,-137.07691025834316,-2.2621401920813575,-20.53284853482368,30.73918432905543,-28.447898712360413,"3.53","1.59",,,,"94.7",2284,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.88",,,,,,,,38,1,"Sinker",8,0,0,8,0,8,0,8,"Standard","Standard",233,"0","0.042",,,,"-0.042",,8,-8,"0.985","0.015",25,32,25,33,2,1,6,1,,1,"2.3","1.55","1.55","17.6",,,,,
"FF","2025-06-17","94.9","-1.38","4.86","Woo, Bryan",691785,693433,"single","hit_into_play",,,,,5,"Marcelo Mayer singles on a sharp line drive to right fielder Dominic Canzone.","R","L","R","SEA","BOS","X",9,"line_drive",1,0,2025,"-1.08","1.11","-0.25","2.61",,,,0,5,"Top",187.61,88.07,,,,,5.377828970816767,-138.1911275578246,-2.719029031667882,-14.983765383616724,30.199095222732907,-17.56673392226494,"3.65","1.67",262,"108.7",15,"95.3",2312,"6.4",777473,663728,642133,702284,810938,641487,668227,677594,686527,"54.09",0.674,0.754,"0.9",1,1,0,6,37,2,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Standard","Standard",232,"-0.005","0.41","75.4","8.1",1.129,"-0.41","108.7",8,-8,"0.99","0.01",25,22,25,23,2,1,6,1,,1,"1.42","1.08","-1.08","20.4",15.100386790206421,-4.599909865866548,28.352323238996917,38.656753771402556,33.07236993837662
"CH","2025-06-17","87.6","-1.56","4.79","Woo, Bryan",691785,693433,,"ball",,,,,14,"Marcelo Mayer singles on a sharp line drive to right fielder Dominic Canzone.","R","L","R","SEA","BOS","B",,,0,0,2025,"-1.54","0.39","0.26","1.05",,,,0,5,"Top",,,,,,,7.6085713769873,-127.36672070027345,-3.7287014225581747,-18.314698199567484,25.418091821605355,-27.351540932869053,"3.57","1.67",,,,"88.1",1910,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.92",,,,,,,,37,1,"Changeup",8,0,0,8,0,8,0,8,"Standard","Standard",243,"0","0.038",,,,"-0.038",,8,-8,"0.99","0.01",25,22,25,23,2,1,6,1,,1,"2.58","1.54","-1.54","19.8",,,,,
"SI","2025-06-17","95.7","-1.34","4.85","Woo, Bryan",665966,693433,"field_out","hit_into_play",,,,,13,"Carlos Narváez grounds out softly, shortstop J.P. Crawford to first baseman Rowdy Tellez.","R","R","R","SEA","BOS","X",6,"ground_ball",0,1,2025,"-1.63","0.61","-1.16","2.41",,,,2,4,"Top",119.83,177.48,,,,,4.183672013453148,-139.28861094924312,-2.180473333421479,-22.192725091371607,32.74712936207111,-23.984313058109954,"3.61","1.62",5,"43.3",-25,"96",2200,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.93",0.266,0.216,"0",1,0,0,1,30,2,"Sinker",5,0,0,5,0,5,0,5,"Standard","Standard",229,"0.004","-0.215","70.0","7.1",0.284,"0.215","88.0",5,-5,"0.948","0.052",25,26,25,27,2,1,6,1,,,"1.89","1.63","1.63","20.2",-2.6123271366072753,-3.893286596060941,42.724287411399935,21.922920810010822,21.223500086592626
"SI","2025-06-17","95.5","-1.29","4.86","Woo, Bryan",665966,693433,,"called_strike",,,,,3,"Carlos Narváez grounds out softly, shortstop J.P. Crawford to first baseman Rowdy Tellez.","R","R","R","SEA","BOS","S",,,0,0,2025,"-1.28","0.43","0.5","2.95",,,,2,4,"Top",,,,,,,7.611166831146941,-138.99787182791596,-0.3804749156897271,-18.273531262167317,30.400194295974174,-26.761952208437535,"3.54","1.62",,,,"95.8",2384,"6.4",777473,663728,642133,702284,810938,641487,668227,677594,686527,"54.11",,,,,,,,30,1,"Sinker",5,0,0,5,0,5,0,5,"Standard","Standard",220,"0","-0.041",,,,"0.041",,5,-5,"0.948","0.052",25,26,25,27,2,1,6,1,,,"2.07","1.28","1.28","21.8",,,,,
"CH","2025-06-17","90.5","-1.35","4.74","Woo, Bryan",701350,693433,"strikeout","swinging_strike",,,,,7,"Roman Anthony strikes out swinging.","R","L","R","SEA","BOS","S",2,,2,2,2025,"-1.55","0.28","-0.45","1.72",,,,1,4,"Top",,,,,,,5.621092461666988,-131.6910595479723,-2.2153705319510695,-19.245817836186692,28.089621547835403,-28.624993280575033,"3.49","1.6",,,,"91.3",2132,"6.8",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.74",,0,"0",1,0,0,,29,6,"Changeup",5,0,0,5,0,5,0,5,"Infield shade","Standard",244,"0.008","-0.225","74.9","8.5",,"0.225",,5,-5,"0.94","0.06",25,21,25,21,2,1,6,1,,1,"2.5","1.55","-1.55","20.1",27.244818939076286,-23.444863530667995,32.43648350516783,38.144842788955245,51.425774231695044
"ST","2025-06-17","86","-1.53","4.76","Woo, Bryan",701350,693433,,"ball",,,,,14,"Roman Anthony strikes out swinging.","R","L","R","SEA","BOS","B",,,1,2,2025,"0.81","0.12","0.48","0.06",,,,1,4,"Top",,,,,,,3.147762459066926,-125.14532603895678,-5.109282720716842,7.715714430279714,27.437052228550822,-30.042247349886406,"3.53","1.6",,,,"86.4",2466,"6.7",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.77",,,,,,,,29,5,"Sweeper",5,0,0,5,0,5,0,5,"Infield shade","Standard",74,"0","0.043",,,,"-0.043",,5,-5,"0.94","0.06",25,21,25,21,2,1,6,1,,1,"2.98","-0.81","0.81","21.3",,,,,
"SL","2025-06-17","89.9","-1.46","4.87","Woo, Bryan",701350,693433,,"foul",,,,,8,"Roman Anthony strikes out swinging.","R","L","R","SEA","BOS","S",,,1,2,2025,"0.03","0.57","-0.11","1.7",,,,1,4,"Top",,,,,,,3.307412769478413,-131.12870946246218,-3.2329471815228876,-0.26675207440302406,22.636770744237676,-25.164269450441964,"3.49","1.6",2,"62.1",-38,"91.2",2250,"6.5",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.96",,,,,,,,29,4,"Slider",5,0,0,5,0,5,0,5,"Infield shade","Standard",205,"0","0","79.3","8.1",,"0","88.0",5,-5,"0.94","0.06",25,21,25,21,2,1,6,1,,1,"2.2","-0.03","0.03","22.8",21.407697835464166,-12.022640903866876,33.04739911966791,35.921347601527984,46.515166381071545
"CH","2025-06-17","90.3","-1.42","4.77","Woo, Bryan",701350,693433,,"foul",,,,,6,"Roman Anthony strikes out swinging.","R","L","R","SEA","BOS","S",,,1,1,2025,"-1.51","0.22","0.29","2.79",,,,1,4,"Top",,,,,,,7.527860467220237,-131.3815225264053,0.5743653995434089,-19.137978531948363,27.4380338792629,-29.999727020406727,"3.49","1.6",210,"82.6",60,"90.8",2199,"6.6",777473,663728,642133,702284,810938,641487,668227,677594,686527,"53.9",,,,,,,,29,3,"Changeup",5,0,0,5,0,5,0,5,"Standard","Standard",244,"0","-0.061","74.1","6.7",,"0.061","88.0",5,-5,"0.94","0.06",25,21,25,21,2,1,6,1,,1,"2.58","1.51","-1.51","15.4",7.116593922722275,1.949708116036525,31.52350635750866,30.671823344656396,30.724420067698716
"FF","2025-06-17","94.8","-1.44","4.84","Woo, Bryan",701350,693433,,"foul",,,,,2,"Roman Anthony strikes out swinging.","R","L","R","SEA","BOS","S",,,1,0,2025,"-0.86","1.24","-0.01","3.43",,,,1,4,"Top",,,,,,,5.676351367990216,-138.08511744696744,-0.8173198234278389,-12.26120257274272,29.06478460506187,-16.321653053272982,"3.49","1.6",208,"86.4",67,"95.4",2321,"6.5",777473,663728,642133,702284,810938,641487,668227,677594,686527,"54.05",,,,,,,,29,2,"4-Seam Fastball",5,0,0,5,0,5,0,5,"Standard","Standard",229,"0","-0.051","72.5","6.8",,"0.051","88.0",5,-5,"0.94","0.06",25,21,25,21,2,1,6,1,,1,"1.28","0.86","-0.86","17.6",8.029591101406366,3.9553075378253624,24.328118282662363,35.094941409132026,29.74266941822119
"SL","2025-06-17","87.8","-1.53","4.88","Woo, Bryan",701350,693433,,"ball",,,,,11,"Roman Anthony strikes out swinging.","R","L","R","SEA","BOS","B",,,0,0,2025,"0.04","0.43","-1","3.47",,,,1,4,"Top",,,,,,,1.2000305740243007,-127.99918795822275,1.7192477469094345,0.25539313875041003,22.485333388198857,-27.901242889409968,"3.42","1.6",,,,"88.7",2139,"6.4",777473,663728,642133,702284,810938,641487,668227,677594,686527,"54.08",,,,,,,,29,1,"Slider",5,0,0,5,0,5,0,5,"Standard","Standard",207,"0","0.039",,,,"-0.039",,5,-5,"0.94","0.06",25,21,25,21,2,1,6,1,,1,"2.48","-0.04","0.04","18.1",,,,,
"SI","2025-06-17","93.5","-1.32","4.84","Woo, Bryan",647351,693433,"field_out","hit_into_play",,,,,7,"Abraham Toro grounds out softly, pitcher Bryan Woo to first baseman Rowdy Tellez.","R","L","R","SEA","BOS","X",1,"ground_ball",1,0,2025,"-1.43","0.22","-0.65","1.86",,,,0,4,"Top",130.61,194.74,,,,,4.9038797419995195,-136.15584175984856,-2.4210892893148404,-18.908532334782592,30.152703197103794,-29.15576852849712,"3.24","1.56",1,"49.2",-63,"93.7",2339,"6.4",777473,663728,642133,702284,810938,641487,668227,677594,686527,"54.14",0.234,0.23,"0",1,0,0,1,28,2,"Sinker",5,0,0,5,0,5,0,5,"Standard","Standard",228,"0.011","-0.292","70.7","7.3",0.254,"0.292","88.0",5,-5,"0.929","0.071",25,28,25,29,2,1,6,1,,1,"2.39","1.43","-1.43","19.1",2.6281985617137487,6.360754034418641,29.87879514836625,46.78740287626476,32.83742215718072
